source_page,dictionary_name,word,phonetic,part_of_speech_raw,part_of_speech_code,meaning_vi,is_subentry,example_en,example_vi,image_path,reviewed
40,Quân sự chung,internal waters,/ɪnˈtɜːnl/ /ˈwɔːtəz/,dt.,0,vùng nội thủy,0,"Internal water includes waterways such as rivers and canals, and sometimes the water within small bays.","Vùng nội thủy bao gồm các tuyến đường thủy như sông, kênh và đôi khi là nước trong các vịnh nhỏ.",,1
41,Quân sự chung,contiguous zone,/kənˈtɪɡjuəs/ /zəʊn/,dt.,0,vùng tiếp giáp lãnh hải,0,Each coastal State may claim a contiguous zone adjacent to and beyond its territorial sea that extends seaward up to 24 nm from its baselines.,"Mỗi quốc gia ven biển có thể yêu sách một vùng tiếp giáp liền kề và vượt ra ngoài lãnh hải của mình, kéo dài ra biển tới 24 hải lý tính từ đường cơ sở.",,1
41,Quân sự chung,armed conflict,/ɑ:md/ /ˈkɒnflɪkt/,dt,0,xung đột vũ trang,0,Vietnam is concerned about the armed conflict in Ukraine.,Việt Nam quan ngại về xung đột vũ trang ở Ukraine.,,1
41,Quân sự chung,cutter,/ˈkʌtərt/,dt,0,xuồng,0,Drop the cutter and bring people to the mainland.,Hạ xuồng và đưa người vào đất liền,,1
41,Quân sự chung,workboat,/ˈwɜ:kbəʊt/,dt.,0,xuồng công tác,0,"In Vung Ro, there are always two workboats patrolling day and night.",Ở Vũng Rô luôn có 2 xuồng công tác tuần tra cả ngày lẫn đêm.,assets/images/words/workboat_p41.png,1
41,Quân sự chung,lifeboat,/ ˈlaɪfbəʊt/,dt.,0,xuồng cứu sinh,0,Hastily abandoning a ship in danger to board an unsafe lifeboat is as dangerous as remaining on a sinking ship.,Hấp tấp rời bỏ con tàu đang bị nguy hiểm để xuống một chiếc xuồng cứu đắm không an toàn thì cũng nguy hiểm như là ở lại con tàu đang chìm.,,1
42,Quân sự chung,shipyard,/ˈʃɪpjɑːrd/,dt.,0,xưởng đóng tàu,0,"Every year, ships must go to shipyards to preserve their equipment.",Hàng năm các con tàu phải vào xưởng đóng tàu để bảo quản các thiết bị.,,1
42,Quân sự chung,to back,/tə/ /bæk/,đt,1,yểm trợ,0,"Their platoon, supported by artillery, shot down seven planes and killed hundreds of enemy soldiers.",Trung đội của họ được yểm trợ bởi pháo binh đã bắn rơi bảy máy bay và diệt hàng trăm tên lính của địch.,,1
42,Quân sự chung,to support,/tə/ /səˈpɔ:t/,đt,1,yểm trợ,0,"Their platoon, supported by artillery, shot down seven planes and killed hundreds of enemy soldiers.",Trung đội của họ được yểm trợ bởi pháo binh đã bắn rơi bảy máy bay và diệt hàng trăm tên lính của địch.,,1
44,Hàng hải,atlas,/ˈætləs/,dt.,0,át lát,0,"Before studying specialized subjects, navigation cadets need to read atlas documents to gain knowledge about geography.","Trước khi học các môn chuyên ngành, học viên hàng hải cần phải đọc trước tài liệu át lát để có kiến thức về địa lý.",,1
44,Hàng hải,gloomy,/ˈɡluːmi/,tt.,2,âm u,0,It is possible to predict the rainy weather observing the gloomy sky.,Chúng ta có thể dự đoán trời mưa bằng việc quan sát trời âm u.,assets/images/words/gloomy_p44.png,1
44,Hàng hải,ground,/ɡraʊnd/,dt.,0,bãi cạn,0,,,,1
44,Hàng hải,shoal,/ʃəʊl,dt.,0,bãi cát ngầm,0,,,,1
44,Hàng hải,switchboard,/ˈswɪʧbɔː(r)d/,dt.,0,bảng điện,0,"The switchboard is having problems, please fix it immediately.","Bảng điện đang gặp vấn đề, hãy sửa nó ngay.",assets/images/words/switchboard_p44.png,1
44,Hàng hải,rudder,/ˈrʌdə(r)/,dt.,0,bánh lái,0,,,assets/images/words/rudder_p44.png,1
44,Hàng hải,,,,,bánh lái bằng (của tàu ngầm để thay đổi độ sâu khi lặn),0,,,,1
44,Hàng hải,,,,,bánh lái tầm (của tàu ngầm để thay đổi độ sâu khi lặn) (xem bánh lái bằng),0,,,,1
45,Hàng hải,storm,/stɔːm/,dt.,0,bão,0,"The 169,000-ton vessel went down during a typhoon in the South China Sea.",Con tàu có trọng tải 169.000 tấn bị chìm trong cơn bão ở Biển Đông.,,1
45,Hàng hải,typhoon,/taɪˈfuːn/,dt.,0,bão,0,"The 169,000-ton vessel went down during a typhoon in the South China Sea.",Con tàu có trọng tải 169.000 tấn bị chìm trong cơn bão ở Biển Đông.,,1
45,Hàng hải,hurricane,/ˈhʌrɪkən/,dt.,0,bão,0,"The 169,000-ton vessel went down during a typhoon in the South China Sea.",Con tàu có trọng tải 169.000 tấn bị chìm trong cơn bão ở Biển Đông.,,1
45,Hàng hải,cyclone,/ˈsaɪkləʊn/,dt.,0,bão,0,"The 169,000-ton vessel went down during a typhoon in the South China Sea.",Con tàu có trọng tải 169.000 tấn bị chìm trong cơn bão ở Biển Đông.,,1
45,Hàng hải,alarm,/əˈlɑ:m/,dt.,0,báo động,0,"The first two alerts were false alarms, but the third was for real.","Hai cảnh báo đầu tiên là báo động sai, nhưng cảnh báo thứ ba là thật.",,1
45,Hàng hải,,,dt.,0,bể (chứa) (xem két),0,,,,1
45,Hàng hải,,,dt.,0,bệ (xem sàn),0,,,,1
45,Hàng hải,surface,/ˈsɜːfɪs/,dt.,0,bề mặt,0,The sea surface today is not as calm as yesterday.,Bề mặt biển hôm nay đang không tĩnh lặng như hôm qua.,,1
45,Hàng hải,dockland,/ˈdɒklænd/,dt.,0,bến cảng,0,They have planned to further redevelop Bristol’s docklands.,Họ đã lập kế hoạch cải tạo bến cảng Bristol.,,1
45,Hàng hải,floating dock,/'fləʊtɪŋ/ /dɒk/,dt.,0,bến nổi,0,,,assets/images/words/floating_dock_p45.png,1
45,Hàng hải,,,dt.,0,bến tàu (xem bến cảng),0,,,,1
45,Hàng hải,galley,/ˈɡæli/,dt.,0,bếp ăn,0,There are always three people cooking in the galley during the voyage.,Luôn có ba người nấu ăn trong bếp trong suốt chuyến hành trình.,,1
45,Hàng hải,graph,/ɡræf/,dt.,0,biểu đồ,0,Depth graphs are essential when ships navigate island clusters.,Biểu đồ về độ sâu rất cần thiết khi tàu di chuyển qua các cụm đảo.,,1
45,Hàng hải,hydrograph,/ˈhaɪdrəˌɡræf/,dt.,0,biểu đồ thuỷ văn,0,Sailors always need a hydrograph before piloting into a small canal.,Các thủy thủ luôn cần có biểu đồ thủy văn trước khi lái thuyền vào một con kênh nhỏ.,,1
45,Hàng hải,dawn,/dɔːn/,dt.,0,bình minh,0,We left as dawn was breaking.,Chúng tôi ra đi khi bình minh vừa ló dạng.,,1
45,Hàng hải,coast,/kəʊst/,dt.,0,bờ biển,0,,,,1
45,Hàng hải,coastline,/'kəʊstlaɪn/,dt.,0,bờ biển,0,,,,1
45,Hàng hải,seashore,/'si:ʃɔ(r)/,dt.,0,bờ biển,0,,,,1
45,Hàng hải,,,,,"bộ hãm (để buộc, móc dây cáp)",0,,,,1
46,Hàng hải,waste-disposer,/weist-dɪˈspəʊsə(r)/,dt.,0,bộ phận thải rác,0,"The waste-disposer is broken, so they should leave all the garbage at the stern, not litter into the ocean.","Bộ phận thải rác bị hỏng, vì vậy họ nên bỏ tất cả rác ở đuôi tàu, không xả rác ra biển.",,1
46,Hàng hải,to discharge,/tə/ /dɪsˈʧɑ:ʤ/,đt.,1,bốc dỡ hàng,0,The Karrier called at Manila and 200 containers were discharged.,Tàu Karrier ghé cảng Manila và 200 công-ten- nơ được bốc dỡ.,,1
46,Hàng hải,level,/'levl/,dt.,0,boong lửng,0,"A level is a floor on a ship that extends only partway across the ship, usually above the main deck.","Boong lửng là một tầng trên tàu chỉ kéo dài một phần của con tàu, thường là phía trên boong chính.",,1
46,Hàng hải,deck,/dek/,dt.,0,boong tàu,0,A lower deck was flooded due to damage to the hull.,Boong dưới bị ngập do thân tàu bị hư hỏng.,assets/images/words/deck_p46.png,1
46,Hàng hải,,,đt.,1,buộc tàu,0,,,,1
46,Hàng hải,sail,/seɪl/,dt.,0,buồm,0,Cadets at Naval Academy learn how to handle sails when sailing in storms.,Học viên Học viện Hải quân học cách xử lý buồm khi đi trong bão.,,1
46,Hàng hải,staysail,/ˈsteɪseɪl/,dt.,0,"buồm chéo (hình tam giác, nằm giữa các cột buồm vuông nhằm tăng vận tốc cho tàu buồm)",0,,,,1
46,Hàng hải,top-sail,/ˈtɒpseɪl/,dt.,0,buồm đài,0,,,assets/images/words/top_sail_p46.png,1
46,Hàng hải,,,,,buồm đỉnh (buồm phía trên cùng),0,,,,1
46,Hàng hải,spanker,/ˈspæŋkə(r)/,dt.,0,buồm dọc phía đuôi,0,,,,1
47,Hàng hải,jib,/ʤɪb/,dt.,0,buồm mũi hình tam giác,0,,,,1
47,Hàng hải,,,,,buồm vẹt (phần buồm cao thứ 2),0,,,,1
47,Hàng hải,cabin,/ˈkӕbɪn/,dt.,0,buồng,0,,,,1
47,Hàng hải,lantern,/ˈlæntən/,dt.,0,buồng đèn của hải đăng,0,,,assets/images/words/lantern_p47.png,1
47,Hàng hải,wheelhouse,/ˈwiːlhaʊs/,dt.,0,buồng lái,0,,,assets/images/words/wheelhouse_p47.png,1
47,Hàng hải,,,dt.,0,ca bản (xem tấm ván),0,,,,1
47,Hàng hải,watch,/wɒʧ/,dt.,0,ca gác,0,Cadets usually go off wacth every 2 hours.,Các học viên thường đổi ca gác sau mỗi 2 tiếng.,,1
47,Hàng hải,rigging,/ˈrɪɡɪŋ/,dt.,0,các công việc liên quan đến làm dây trên thuyền buồm,0,,,assets/images/words/rigging_p47.png,1
47,Hàng hải,derrick,/ˈderɪk/,dt.,0,cần cẩu,0,,,,1
48,Hàng hải,tiller,/ˈtɪlə(r)/,dt.,0,cần lái xuồng,0,,,assets/images/words/tiller_p48.png,1
48,Hàng hải,shallow,/ˈʃæləʊ/,tt.,2,"cạn, nông",0,"When sailing in shallow water, vessels have to set depth alarm to avoid grounding.","Khi hành trình trong vùng nước nông, các tàu phải đặt báo động độ sâu để tránh mắc cạn.",,1
48,Hàng hải,harbor,/ˈhɑːbə(r)/,dt.,0,cảng,0,Our ship is anchored at Cam Ranh port.,Tàu của chúng tôi đang neo đậu tại cảng Cam Ranh.,,1
48,Hàng hải,harbour,/ˈhɑːbə(r)/,dt.,0,cảng,0,Our ship is anchored at Cam Ranh port.,Tàu của chúng tôi đang neo đậu tại cảng Cam Ranh.,,1
48,Hàng hải,port,/pɔːt/,dt.,0,cảng,0,Our ship is anchored at Cam Ranh port.,Tàu của chúng tôi đang neo đậu tại cảng Cam Ranh.,,1
48,Hàng hải,wharfage,/ˈwɔːfɪʤ/,dt.,0,cảng phí,0,"Wharfage will be charged only at Port B and Port D, not at Port A or Port C.","Cảng phí sẽ chỉ được thu tại cảng B và cảng D, không thu tại cảng A, cảng C.",,1
48,Hàng hải,cable,/ˈkeɪbl/,dt.,0,cáp,0,,,assets/images/words/cable_p48.png,1
48,Hàng hải,,,,,cáp (xem dây thừng),0,,,assets/images/words/cable_p48.png,1
48,Hàng hải,to come alongside,/tə/ /kʌm/ /əˌlɒŋˈsaɪd/,đt.,1,cập bến,0,The ship has just come alongside.,Tàu vừa cập bến.,,1
48,Hàng hải,jetty,/ˈʤeti/,dt.,0,cầu cảng,0,The dock area was full of dilapidated warehouses and quays.,Khu vực bến tàu đầy những nhà kho và cầu cảng đổ nát.,,1
48,Hàng hải,wharf,/wɔːf/,dt.,0,cầu cảng,0,The dock area was full of dilapidated warehouses and quays.,Khu vực bến tàu đầy những nhà kho và cầu cảng đổ nát.,,1
48,Hàng hải,quay,/ki:/,dt.,0,cầu cảng,0,The dock area was full of dilapidated warehouses and quays.,Khu vực bến tàu đầy những nhà kho và cầu cảng đổ nát.,,1
48,Hàng hải,pier,/pɪə(r)/,dt.,0,cầu cảng,0,The dock area was full of dilapidated warehouses and quays.,Khu vực bến tàu đầy những nhà kho và cầu cảng đổ nát.,,1
48,Hàng hải,,,dt.,0,câu lạc bộ sĩ quan,0,,,,1
49,Hàng hải,ramp,/ræmp/,dt.,0,cầu nghiêng,0,Tanks can go on ramp when the ship is fixed.,Xe tăng có thể đi trên cầu nghiêng khi tàu đã được cố định.,assets/images/words/ramp_p49.png,1
49,Hàng hải,,,dt.,0,cầu nổi,0,,,,1
49,Hàng hải,pontoon,/pɒnˈtuːn/,dt.,0,cầu phao,0,,,assets/images/words/pontoon_p49.png,1
49,Hàng hải,composition,/kɒmpəˈzɪʃn/,dt.,0,cấu tạo,0,The composition of NEL-10 echo sounder is very complicated.,Cấu tạo của máy đo sâu NEL-10 rất phức tạp.,,1
49,Hàng hải,,,dt.,0,cầu tàu,0,,,,1
49,Hàng hải,ladder,/ˈlædər/,dt.,0,cầu thang,0,How many steps of the amidship ladder are there?,Có bao nhiêu bước ở cầu thang giữa?,,1
49,Hàng hải,,,,,cầu thang (lên tàu),0,,,,1
49,Hàng hải,davit,/ˈdeɪvɪt/,dt.,0,cẩu xuồng,0,,,assets/images/words/davit_p49.png,1
49,Hàng hải,propeller,/prəˈpelə(r)/,dt.,0,chân vịt,0,,Chân vịt cung cấp năng lượng cho con tàu từ bên dưới tàu.,,1
50,Hàng hải,bowl,/bəʊl/,dt.,0,chậu la bàn,0,,,assets/images/words/bowl_p50.png,1
50,Hàng hải,,,,,chạy chệch (khỏi hướng đã định),0,,,,1
50,Hàng hải,behavior,/bɪˈheɪvjə(r)/,dt.,0,chế độ làm việc,0,,,,1
50,Hàng hải,charge,/ʧɑːʤ/,dt.,0,chi phí,0,,,,1
50,Hàng hải,,,,,chiều rộng lớn nhất (của tàu),0,,,,1
50,Hàng hải,constellation,/kɒnstəˈleɪʃn/,dt.,0,chòm sao,0,The Little Bear constellation is still used by navigators at sea.,Chòm sao Tiểu Hùng Tinh vẫn được các nhà hàng hải sử dụng trên biển.,,1
50,Hàng hải,anticorrosive,/æntikəˈrəʊsɪv/,tt.,2,chống ăn mòn,0,The anticorrosive effects of salt water are being concerned by shipyards.,Tác dụng chống ăn mòn của nước muối đang được các nhà máy đóng tàu quan tâm.,,1
50,Hàng hải,to stand by,/tə/ /stænd/ /baɪ/,đt.,1,chuẩn bị sẵn sàng,0,British and Amercian warships are standing by to evacuate their citizens if necessary.,Các tàu chiến của Anh và Mỹ luôn chuẩn bị sẵn sàng để sơ tán công dân của họ khi cần.,,1
50,Hàng hải,cerfiticate,/səˈtɪfɪkət/,dt.,0,chứng chỉ,0,,,,1
50,Hàng hải,,,,,chuyển lèo (đảo mạn đón gió của tàu buồm khi đi ngược gió),0,,,,1
50,Hàng hải,,,,,chuyển leo (đảo mạn đón gió cho buồm khi đi xuôi gió),0,,,,1
50,Hàng hải,pennant,/ˈpenənt/,dt.,0,cờ hiệu,0,Cadets at Naval Academy have to learn how to use pennants.,Học viên Học viện Hải quân phải học về cách sử dụng cờ hiệu.,,1
51,Hàng hải,bitt,/bɪt/,dt.,0,cọc bích,0,Bitts are very important for ships to approach quays.,Cọc bích rất quan trọng đối với tàu khi tiếp cận cầu cảng.,,1
51,Hàng hải,capstan,/ˈkæpstən/,dt.,0,cọc bích,0,Bitts are very important for ships to approach quays.,Cọc bích rất quan trọng đối với tàu khi tiếp cận cầu cảng.,,1
51,Hàng hải,bollard,/ˈbɑːlərd/,dt.,0,cọc bích,0,Bitts are very important for ships to approach quays.,Cọc bích rất quan trọng đối với tàu khi tiếp cận cầu cảng.,,1
51,Hàng hải,,,,,cọc buộc (tàu),0,,,,1
51,Hàng hải,,,dt.,0,cọc tiêu,0,,,,1
51,Hàng hải,,,,,"cởi buồm (tháo các dây buộc buồm, chuẩn bị căng)",0,,,,1
51,Hàng hải,,,,,còi (tàu),0,,,,1
51,Hàng hải,bank,/bæŋk/,dt.,0,cồn đất,0,"Our ship is approaching the bank of the river, which is too dangerous.","Tàu của chúng ta đang tiến đến cồn đất của sông, điều đó quá nguy hiểm.",,1
51,Hàng hải,squall,/skwɔːl/,dt.,0,cơn gió mạnh,0,A sudden vicious squall knocked him to the ground.,Một cơn gió mạnh bất ngờ làm anh ấy ngã xuống đất.,assets/images/words/squall_p51.png,1
51,Hàng hải,,,,,con quay (hồi chuyển),0,,,,1
51,Hàng hải,mast,/mɑːst/,dt.,0,cột buồm,0,It's dangerous for sailors to climb masts in bad weather.,Thủy thủ leo cột buồm khi thời tiết xấu rất nguy hiểm.,assets/images/words/mast_p51.png,1
51,Hàng hải,,,,,cột trụ (nối với dây an toàn),0,,,,1
52,Hàng hải,,,,,cửa (nắp),0,,,,1
52,Hàng hải,hatch,/hæʧ/,dt.,0,"hầm hàng,",0,Hatches need to be closed when the ship is at sea.,Nắp hầm hàng cần phải được đóng lại khi tàu đi biển.,,1
52,Hàng hải,hatch,/hætʃ/,dt.,0,cửa hầm,0,"To prevent the spread of water, closed hatches seal off each deck's overhead.","Để ngăn nước tràn vào, các cửa hầm đóng kín bịt kín trần của mỗi boong.",,1
52,Hàng hải,hatchway,/hætʃ weɪ/,dt.,0,cửa hầm,0,"To prevent the spread of water, closed hatches seal off each deck's overhead.","Để ngăn nước tràn vào, các cửa hầm đóng kín bịt kín trần của mỗi boong.",,1
52,Hàng hải,port,/pɔːrt/,dt.,0,cửa sổ,0,"Looking out the port, we only saw the waterline.","Nhìn ra cửa sổ, chúng tôi chỉ thấy đường nước.",,1
52,Hàng hải,,,,,cuốn (buồm),0,,,,1
52,Hàng hải,to rescue,/tə/ /ˈreskjuː/,đt.,1,cứu,0,The coastguard rescued six people from the sinking boat.,Lực lượng Cảnh sát biển đã cứu được 6 người khỏi tàu chìm.,,1
52,Hàng hải,trough,/ trɒf/,dt.,0,dải khí áp thấp,0,"In some troughs, sailors should always be careful because of strong winds.","Ở một số dải khí áp thấp, thủy thủ phải luôn cẩn thận vì gió mạnh.",assets/images/words/trough_p52.png,1
52,Hàng hải,to navigate,/tə/ /ˈnævɪɡeɪt/,đt.,1,dẫn tàu,0,The cadets are learning how to navigate through the restricted visibility areas.,Các học viên đang học cách dẫn tàu đi qua khu vực có tầm nhìn hạn chế.,,1
52,Hàng hải,,,,,dấu (hiệu),0,,,,1
52,Hàng hải,lifeline,/ˈlaɪflaɪn/,dt.,0,dây an toàn,0,Lifelines should be checked every year to make sure that they are not corroded by sea salt.,Dây an toàn nên được kiểm tra hàng năm để đảm bảo chúng không bị muối biển ăn mòn.,,1
52,Hàng hải,sinnet,/ˈsɪnɪt/,dt.,0,dây bện,0,Sailors usually use sinnet to secure the ship to the wharf.,Các thủy thủ thường sử dụng dây bện để cố định tàu vào cầu cảng.,,1
53,Hàng hải,hawser,/ˈhɔːzə(r)/,dt.,0,dây buộc,0,"The hawser is almost broken, and we should replace it to tow that pooton.","Dây buộc gần hỏng rồi, chúng ta nên thay nó để kéo cái phà đó đi.",,1
53,Hàng hải,sheet,/ʃiːt/,dt.,0,dây căng buồm,0,Sailors should tighten the sheet to maintain the tension of the sail.,Các thủy thủ nên thắt chặt dây căng buồm để duy trì độ căng của cánh buồm.,,1
53,Hàng hải,,,,,dây chão (xem dây thừng),0,,,,1
53,Hàng hải,,,dt.,0,dây dợ (xem pa-lăng),0,,,,1
53,Hàng hải,brail,/breil/,dt.,0,dây nâng buồm chéo,0,,,assets/images/words/brail_p53.png,1
53,Hàng hải,gasket,/ˈɡæskɪt/,dt.,0,dây nhỏ để buộc buồm,0,,,assets/images/words/gasket_p53.png,1
53,Hàng hải,clew,/kluː/,dt.,0,dây thu buồm,0,"A storm is approaching our ship, we should pull the clew fast to retract the sail.","Một cơn bão đang đến gần tàu của chúng ta, chúng ta nên kéo dây thu buồm thật nhanh để thu cánh buồm lại.",assets/images/words/clew_p53.png,1
53,Hàng hải,rope,/rəʊp/,dt.,0,dây thừng,0,There are many kinds of ropes on a ship with different functions.,Trên tàu có rất nhiều loại dây thừng với những chức năng khác nhau.,,1
53,Hàng hải,windage,/ˈwɪndɪʤ/,dt.,0,diện tích đón gió,0,Windage is one of the most considerable factors for sailing vessels.,Diện tích đón gió là một trong những yếu tố quan trọng nhất đối với tàu buồm.,,1
54,Hàng hải,,,dt.,0,doi đất (xem bãi cạn),0,,,,1
54,Hàng hải,current,/ˈkʌrənt/,dt.,0,dòng chảy,0,Currents have a big effect on submarines.,Dòng chảy có ảnh hưởng lớn đến tàu ngầm.,,1
54,Hàng hải,contraflow,/ˈkɒntrəfləʊ/,dt.,0,dòng đối lưu,0,,,,1
54,Hàng hải,undertow,/ˈʌndətəʊ/,dt.,0,dòng dưới sâu ngược với dòng vặt,0,,(sự),assets/images/words/undertow_p54.png,1
54,Hàng hải,,,,,dự tính (dự toán),0,,,,1
54,Hàng hải,gauge,/ɡeɪʤ/,dt.,0,dụng cụ đo,0,Navigators often use a thermometer as a gauge to measure the temperature.,Sĩ quan hàng hải thường sử dụng nhiệt kế như là dụng cụ đo để đo nhiệt độ.,,1
54,Hàng hải,reef,/ri:f/,dt.,0,đá ngầm,0,"The ship is about to crash into the reef, we must change direction immediately.","Con tàu chuẩn bị đâm vào đá ngầm rồi, chúng ta phải đổi hướng ngay.",,1
54,Hàng hải,coral reef,/ˈkɒrəl/ /riːf/,dt.,0,đá ngầm san hô,0,"Coral reefs are beneficial to anchoring, but captains must be careful when choosing the right position.",Đá ngầm san hô có lợi cho việc neo đậu nhưng thuyền trưởng phải cẩn thận khi lựa chọn vị trí thích hợp.,,1
54,Hàng hải,privileged,/prɪˈvɪlɪdʒd/,tt.,2,đặc quyền,0,Those in authority were in a privileged position.,Những người có thẩm quyền ở một vị trí đặc quyền.,,1
54,Hàng hải,,,,,đài chỉ huy (nơi thuyền trưởng điều khiển tàu),0,,,,1
54,Hàng hải,seaworthy,/ˈsiːwɜːði/,tt.,2,đảm bảo tiêu chuẩn đi biển an toàn,0,,,,1
55,Hàng hải,,,,,đào ngũ (khỏi tàu),0,,,,1
55,Hàng hải,head,/hed/,dt.,0,đầu,0,The lighthouse is located at the head of the bay to help boats and ships observe easily.,Ngọn hải đăng được đặt ở đầu vịnh giúp tàu thuyền có thể quan sát dễ dàng.,,1
55,Hàng hải,yardarm,/ˈjɑːdɑːm/,dt.,0,đầu xà ngang buồm,0,,,assets/images/words/yardarm_p55.png,1
55,Hàng hải,seabed,/ˈsiːbed/,dt.,0,đáy biển,0,Seabed and subsoil non-living resources exceeding 350NM has no national rights.,Tài nguyên phi sinh vật dưới đáy biển và lòng đất vượt quá 350 hải lý không có quyền quốc gia.,,1
55,Hàng hải,bilge,/bɪldʒ/,dt.,0,đáy tàu,0,Oysters cling to the bilge a lot.,Hà bám dưới đáy tàu rất nhiều.,,1
55,Hàng hải,breakwater,/ˈbreikwɔːtə(r)/,dt.,0,đê chắn sóng,0,Many ships in this harbour have been safe after the hurricane thanks to the excellent construction of the cutwater.,Nhiều tàu thuyền tại bến cảng này đã an toàn sau cơn bão nhờ công trình đê chắn sóng tuyệt vời.,assets/images/words/breakwater_p55.png,1
55,Hàng hải,cutwater,/ˈkʌtwɔːtə(r)/,dt.,0,đê chắn sóng,0,Many ships in this harbour have been safe after the hurricane thanks to the excellent construction of the cutwater.,Nhiều tàu thuyền tại bến cảng này đã an toàn sau cơn bão nhờ công trình đê chắn sóng tuyệt vời.,assets/images/words/breakwater_p55.png,1
55,Hàng hải,horseshoe,/ˈhɔːsʃuː/,dt.,0,đệm ống trục lái hình móng ngựa,0,The horseshoe is often considered as a sailor's symbol.,Đệm ống trục lái hình móng ngựa thường được coi là biểu tượng của thủy thủ.,,1
55,Hàng hải,fender,/ˈfendə/,dt.,0,đệm va,0,Have the fenders ready!,Chuẩn bị đệm va!,,1
55,Hàng hải,light,/laɪt/,dt.,0,đèn,0,,,,1
55,Hàng hải,,,dt.,0,đèn biển,0,,,,1
55,Hàng hải,beacon,/ˈbiːkən/,dt.,0,đèn hiệu,0,Beacons are very important for sailors when going at night.,Đèn hiệu rất quan trọng đối với các thủy thủ khi đi vào ban đêm.,assets/images/words/beacon_p55.png,1
56,Hàng hải,,,,,"đèn mạn (đèn xanh, đỏ ở bên mạn)",0,,,,1
56,Hàng hải,,,,,đi ngược (gió),0,,,,1
56,Hàng hải,to yaw,/tə/ /jɔː/,đt.,1,đi trệch hướng,0,The ship yawed to starboard side in the heavy seas,Con tàu đã đi trệch hướng sang phải khi biển động.,,1
56,Hàng hải,card,/kɑːd/,dt.,0,đĩa la bàn,0,,,assets/images/words/card_p56.png,1
56,Hàng hải,to adjust,/tə/ /əˈʤʌst/,đt.,1,điều chỉnh,0,Adjust the course to the North!,Hãy điều chỉnh hướng đi về phía Bắc!,,1
56,Hàng hải,to maneuver,/tə/ /məˈnuːvər/,đt.,1,điều động,0,The C.O maneuvered the ship to the anchorage.,Thuyền trưởng đã điều động tàu đến vị trí neo đậu.,assets/images/words/to_maneuver_p56.png,1
56,Hàng hải,,,,,điều khiển (tàu thuỷ),0,,,,1
56,Hàng hải,navigation,/nævɪˈɡeɪʃn/,dt.,0,điều khiển tàu biển,0,My major is navigation.,Chuyên ngành của tôi là điều khiển tàu biển.,,1
56,Hàng hải,,,,,"độ (sự) [mảnh vỡ trùng lặp của mục ""độ (sự) chính xác"" ở dòng kế tiếp - precision]",0,,,,0
56,Hàng hải,precision,/prɪˈsɪʒn/,dt.,0,chính xác,0,Precision when calculating ship arrival time is very important.,Sự chính xác khi tính toán thời gian tàu cập bến là rất quan trọng.,,1
56,Hàng hải,,,,,độ cao (so với mực nước biển),0,,,,1
56,Hàng hải,pitch-down,/ˈpɪʧdaʊn/,dt.,0,độ chúi,0,,,,1
57,Hàng hải,,,,,đo độ sâu (bằng máy đo sâu hồi âm),0,,,,1
57,Hàng hải,deviation,/diːviˈeɪʃn/,dt.,0,độ lệch,0,The compass deviation must be taken into account when determining the ship's course.,Độ lệch của la bàn phải được tính đến khi xác định hướng đi của tàu.,,1
57,Hàng hải,list,/lɪst/,dt.,0,độ nghiêng,0,The ship had a noticeable list to the starboard side.,Con tàu có độ nghiêng đáng chú ý ở mạn phải.,,1
57,Hàng hải,sensitivity,/ˏsensəˈtɪvəti/,dt.,0,độ nhạy,0,Radar sensitivity is significant; it helps the captain observe objects exactly in stormy weather.,Độ nhạy của radar rất quan trọng; nó giúp thuyền trưởng quan sát vật thể một cách chính xác trong thời tiết giông bão.,,1
57,Hàng hải,depth,/depθ/,dt.,0,độ sâu,0,What's the depth of the water here?,Độ sâu của nước ở đây là bao nhiêu?,,1
57,Hàng hải,,,dt.,0,đồ thị (xem biểu đồ),0,,,,1
57,Hàng hải,object,/ˈɒbʤɪkt/,dt.,0,đối tượng,0,Pilots should regularly observe objects at sea and report to the captain when necessary.,Phi công nên thường xuyên quan sát các vật thể trên biển và báo cáo thuyền trưởng khi cần thiết.,,1
57,Hàng hải,shackle,/ˈʃækl/,dt.,0,đơn vị đo 1 đoạn xích neo dài,0,,,assets/images/words/shackle_p57.png,1
57,Hàng hải,,,đt.,1,đóng (sập),0,,,,1
57,Hàng hải,speedometer,/spiːˈdɒmɪtə(r)/,dt.,0,đồng hồ chỉ tốc độ,0,"The speedometer is having problems, so the ship cannot reach its destination on time.",Đồng hồ chỉ tốc độ đang gặp vấn đề vì vậy con tàu không thể tới điểm đến đúng thời gian dự kiến.,,1
57,Hàng hải,chronometer,/krəˈnɒmɪtə(r)/,dt.,0,đồng hồ hàng hải,0,"Marine chronometers are precise, specialized clocks for finding longitude at sea.","Đồng hồ hàng hải là loại đồng hồ chuyên dụng, chính xác để tìm kiếm kinh độ trên biển.",assets/images/words/chronometer_p57.png,1
58,Hàng hải,stern,/stɜːn/,dt.,0,đuôi tàu,0,The stern end of a ship is indicated with a white navigation light at night.,Phần cuối đuôi tàu được biểu thị bằng đèn định vị màu trắng vào ban đêm.,,1
58,Hàng hải,line,/laɪn/,dt.,0,đường,0,Sailors should draw position lines to measure navigation parameters.,Thủy thủ cần phải vẽ được các đường vị trí để tính các thông số hàng hải.,,1
